GeneID	FlyID	Genename	Module	Sendai Day 0 rep1	Sendai Day 0 rep2	Sendai Day 0 rep3	Sendai Day 7 rep1	Sendai Day 7 rep2	Sendai Day 7 rep3	Sapporo Day 0 rep1	Sapporo Day 0 rep2	Sapporo Day 0 rep3	Sapporo Day 7 rep1	Sapporo Day 7 rep2	Sapporo Day 7 rep3	Sapporo Day 31 rep1	Sapporo Day 31 rep2	Sapporo Day 31 rep3
LOC123771156	NA	NA	brown	1.11847933642868	2.82871403065334	0.229869666796702	4.64870121351273	5.93078712150819	5.33976126550511	0.0773236782001346	2.62281511807801	0	4.53415039816601	4.37574287783675	0	4.66240137835988	6.2237921545745	5.46362961669213
LOC123771157	NA	NA	green	0	0.164095008868068	0	0.849590204440082	1.6043754914448	0.940928217285378	0	0	0	0.917660887961006	0.243275454217017	0	1.43423162379471	2.67497016015676	0.65832392287856
LOC123771236	NA	NA	brown	1.60271388752374	5.40524856756408	0.70953856384176	7.52338778716241	8.25857449453547	7.90763109719139	0.490894571992876	4.19331962811544	0.636663130562619	7.53325411830733	6.38246802120069	0.839795159243531	7.77979951358293	6.7589916433112	7.22269626986136
LOC123771606	NA	NA	blue	0	2.40633067282346	0.324294481267531	2.73873865840318	2.72915335020825	2.76429731699377	0	0	0	2.93815516230969	6.52619317926803	0	2.90587766053487	1.82434628432472	2.55020992600794
LOC123771618	NA	NA	blue	0	0	0	1.3227496200345	1.5008933019072	0.927388292929211	0	0	0	1.64429470241661	0	0	0.31141824855799	0.415782458898198	0.385698290677327
LOC123771620	NA	NA	blue	0.225717913623346	0	0.375238544285428	5.51543404257033	6.69442926621016	6.03924536349684	0	0	0	4.37393199000189	3.59315354878614	1.33710820219308	4.78830410802425	5.6215966469463	3.39745032081453
LOC123771796	NA	NA	blue	0	4.36154632447861	3.53235673576956	3.79626206206973	4.99966457949831	4.87089420246542	0.669448624073579	0	0.47152877544556	2.93275702068631	7.49956103429744	0.42797618465163	1.7296554357884	1.71694218205419	3.47293675666856
LOC123771927	NA	NA	brown	2.10701691033179	1.85141964465614	0.860570347319987	6.25373671578515	7.13107270316298	6.59212827464515	1.61287852057809	4.21493174264147	0.614962323096277	7.56984676989847	5.25602657895722	3.44673885638441	6.26406316141708	6.67246792913476	4.40649388122753
LOC123771956	NA	NA	brown	2.06068797793117	3.5020101228283	2.02809666292847	6.62009936002515	6.14475546598634	5.4998118040066	1.509532690372	3.60804618635061	1.68508571239825	5.20590625648982	4.46735272211487	1.23390830192698	7.13610182015539	5.70270812547546	4.19512101755925
LOC123772086	NA	NA	brown	3.37135742880777	4.13033720055787	3.425063529869	9.46565870577111	10.0815548067916	9.82266433144742	1.71089655972759	3.60356474912312	2.63016383710759	9.1691289802713	6.48524815378325	4.69828272007094	8.01539959107351	8.96184342261413	7.24239641369264
