0	34.8738333400327	2277.971125	0.001865	0.391158
1366.39289542484	34.8738333400327	2513.159870	0.002058	0.013308
2876.84182679739	34.8738333400327	2772.064529	0.002270	0.007383
4546.51741176471	34.8738333400327	3056.951341	0.002503	0.004366
6392.14622875817	84.8527265127451	1386.351092	0.001135	0.001220
8432.14048039216	84.8527265127451	1530.797983	0.001254	0.000847
10687.2463104575	40.2297745181373	3561.866803	0.002917	0.001346
13180.0251503268	40.2297745181373	3925.305492	0.003214	0.001232
15935.372372549	32.0620760562092	5423.468162	0.004441	0.001657
18981.1656078431	32.0620760562092	5966.774845	0.004886	0.001738
22348.0054183007	36.7347883707516	5728.755899	0.004691	0.001615
26069.6042875817	36.7347883707516	6300.938788	0.005160	0.001803
30183.3052745098	43.5850937356209	5840.798617	0.004783	0.001705
34730.6006666667	43.5850937356209	6423.631900	0.005260	0.001893
39757.1319803922	46.5434160421569	6613.391185	0.005415	0.001997
45313.4679411765	46.5434160421569	7268.226115	0.005952	0.002276
51455.2341470588	46.4639064460784	7996.647046	0.006548	0.002646
58244.2800392157	46.4639064460784	8777.067915	0.007187	0.003057
65748.6789019608	45.1175919279412	9912.407870	0.008117	0.003598
74044.024496732	45.1175919279412	10859.678669	0.008893	0.004059
83213.5607254902	42.5732718870915	12592.428843	0.010311	0.004855
93349.4782647059	42.5732718870915	13758.782175	0.011266	0.005481
104553.433218954	39.8424893957516	16035.896168	0.013131	0.006565
116938.232745098	39.8424893957516	17457.752168	0.014295	0.007314
130628.224042484	37.0407745421569	20395.807528	0.016701	0.008752
145760.850313725	37.0407745421569	22095.805291	0.018093	0.009702
162488.20672549	34.1149523665033	25907.696158	0.021215	0.011637
180978.337042484	34.1149523665033	27879.023534	0.022829	0.012799
201417.178578431	31.3288814019608	32528.189668	0.026636	0.015241
224009.858830065	31.3288814019608	34687.465570	0.028404	0.016560
248983.418408497	28.8955013650327	39879.938594	0.032656	0.019335
276588.885653595	28.8955013650327	42024.959184	0.034412	0.020656
307103.480911765	26.7271338655229	47525.833243	0.038917	0.023601
340833.858120915	26.7271338655229	49307.028878	0.040375	0.024734
378118.82774183	24.8570570147059	54480.684003	0.044612	0.027516
419333.116996732	24.8570570147059	55393.351251	0.045359	0.028185
464890.870781046	23.5188075599673	58836.589041	0.048179	0.030055
515249.541565359	23.5188075599673	58367.340938	0.047794	0.029940
570915.205594771	22.8556830063726	58796.284883	0.048146	0.030203
632447.36043464	22.8556830063726	56715.783198	0.046442	0.029158
700463.852179739	22.8354944151961	53972.203726	0.044195	0.027741
775648.266267974	22.8354944151961	50503.020273	0.041355	0.025916
858756.021660131	23.3138875246732	45571.437822	0.037316	0.023369
950622.020980392	23.3138875246732	41270.897182	0.033795	0.021109
1052169.33796405	24.0886133655229	35553.306224	0.029113	0.018182
1164418.03456863	24.0886133655229	31054.226963	0.025429	0.015847
1288496.05269935	24.9328971366013	25680.434693	0.021029	0.013121
1425649.97627124	24.9328971366013	21502.712257	0.017608	0.010978
1577257.73822222	25.6482241745098	17072.075212	0.013980	0.008739
1744842.62416013	25.6482241745098	13570.936319	0.011113	0.006952
1930088.31331699	26.1407635607843	10258.198531	0.008400	0.005273
2134856.12378105	26.1407635607843	7637.429215	0.006254	0.003932
2361203.16537255	26.462477902451	5401.745425	0.004423	0.002791
2611403.73410458	26.462477902451	3705.449255	0.003034	0.001917
2887971.61428758	26.8693292316993	2389.662915	0.001957	0.001241
3193685.36289216	26.8693292316993	1487.532721	0.001218	0.000773
3531616.57616993	26.8693292316993	871.408025	0.000714	0.000453
3905160.49021569	26.8693292316993	477.325440	0.000391	0.000249
