0	8.31458656590414	2427.096266	0.002729	0.381463
470.687474945534	8.31458656590414	2695.568836	0.003031	0.011794
994.945773420479	8.31458656590414	2992.742430	0.003365	0.009342
1578.89255119826	8.31458656590414	3321.446722	0.003735	0.007566
2229.30683224401	21.1497073932462	1450.494555	0.001631	0.002552
2953.83568627451	21.1497073932462	1612.904507	0.001814	0.002131
3760.82888671024	14.7763646101307	2565.398042	0.002885	0.002559
4659.75226579521	14.7763646101307	2848.711493	0.003203	0.002251
5660.98103703704	11.6709908701525	4001.581725	0.004500	0.002569
6776.25448583878	11.6709908701525	4435.496676	0.004988	0.002465
8018.469291939	11.4857251054466	4992.749778	0.005614	0.002514
9402.17555555556	11.4857251054466	5527.079607	0.006215	0.002621
10943.4114553377	12.6922962995643	5535.019470	0.006224	0.002493
12660.1579389978	12.6922962995643	6122.895846	0.006885	0.002650
14572.3800588235	13.5896633966231	6322.738582	0.007110	0.002719
16702.3163202614	13.5896633966231	6986.768682	0.007857	0.003025
19074.8093660131	13.8546426294118	7566.709213	0.008509	0.003352
21717.4299825708	13.8546426294118	8346.998412	0.009386	0.003793
24660.9731263617	13.5138933363834	9428.106702	0.010602	0.004421
27939.6646013072	13.5138933363834	10372.838783	0.011664	0.005023
31591.6570849673	12.7027211156863	12118.140906	0.013627	0.006076
35659.5261546841	12.7027211156863	13279.386297	0.014932	0.006897
40190.5596361656	11.7275626518519	15719.694479	0.017677	0.008450
45237.5429782135	11.7275626518519	17128.580790	0.019261	0.009539
50859.1726078431	10.9221546683007	19970.295748	0.022456	0.011487
57120.9239760349	10.9221546683007	21600.240571	0.024289	0.012833
64095.6715904139	10.4548794398693	24306.703317	0.027333	0.014860
71864.5983965142	10.4548794398693	26061.541552	0.029306	0.016371
80518.1051590414	10.3289156674292	28153.466479	0.031658	0.018113
90156.9678562092	10.3289156674292	29892.531278	0.033614	0.019653
100893.371067538	10.4722382881264	31146.606707	0.035024	0.020877
112852.272045752	10.4722382881264	32718.869279	0.036792	0.022300
126172.888795207	10.7621428346405	33253.637777	0.037393	0.023006
141010.229485839	10.7621428346405	34512.581390	0.038809	0.024188
157537.035222222	11.1036857694989	34483.866235	0.038777	0.024445
175945.640141612	11.1036857694989	35283.551328	0.039676	0.025272
196450.368873638	11.4959907798475	34593.950272	0.038900	0.024985
219289.851328976	11.4959907798475	34808.769341	0.039142	0.025339
244729.998856209	11.9883504637255	33282.441009	0.037426	0.024356
273066.856392157	11.9883504637255	32854.595075	0.036945	0.024168
304630.28132244	12.6587897335512	30410.148791	0.034196	0.022422
339787.705013072	12.6587897335512	29398.686971	0.033058	0.021724
378948.307697168	13.6652474470588	26066.707853	0.029312	0.019257
422567.937400872	13.6652474470588	24682.479749	0.027755	0.018211
471154.318217865	15.2565716534858	20757.049170	0.023341	0.015278
525273.002623094	15.2565716534858	19316.461003	0.021721	0.014150
585553.90248366	17.694292137146	15409.195488	0.017327	0.011249
652698.72945098	17.694292137146	14177.112368	0.015942	0.010280
727488.972714597	21.0648435203704	10916.725541	0.012276	0.007897
810795.199492375	21.0648435203704	9978.965140	0.011221	0.007179
903587.099559913	24.967560685512	7664.370834	0.008618	0.005519
1006944.7285098	24.967560685512	6954.153737	0.007820	0.005002
1122071.23908932	28.3063519281046	5516.004861	0.006203	0.003988
1250306.60459041	28.3063519281046	4916.347261	0.005528	0.003570
1393143.49168627	29.1712747818083	4160.955053	0.004679	0.003045
1552244.49733987	29.1712747818083	3543.853327	0.003985	0.002615
1729461.57649455	29.1712747818083	2926.442803	0.003291	0.002180
1926857.49520479	29.1712747818083	2334.706052	0.002625	0.001755
