0	3.89798267755991	867.879703	0.001090	0.368635
87.7558202614379	3.89798267755991	976.277238	0.001226	0.002016
186.588022875817	3.89798267755991	1098.052354	0.001379	0.001862
297.887239651416	3.89798267755991	1234.812843	0.001551	0.001790
423.238790849673	1.45050893736383	3725.243900	0.004680	0.004642
564.408778867102	1.45050893736383	4173.979312	0.005244	0.004669
723.399713507625	0.934909944335512	7238.986840	0.009094	0.007166
902.450511982571	0.934909944335512	8070.594241	0.010139	0.007320
1104.09907734205	0.878118279575163	9563.694279	0.012015	0.007961
1331.20315795207	0.878118279575163	10624.602050	0.013348	0.008227
1586.96816013072	0.937017099183007	11047.905536	0.013879	0.008044
1875.00972657952	0.937017099183007	12241.968957	0.015380	0.008455
2199.40936165577	1.06212355152505	11956.466145	0.015021	0.007950
2564.74224400871	1.06212355152505	13223.401117	0.016613	0.008523
2976.19543028322	1.24796271917211	12438.436544	0.015626	0.007887
3439.56785511983	1.24796271917211	13736.990181	0.017258	0.008589
3961.42330065359	1.46881556214597	12880.897198	0.016182	0.008040
4549.14602178649	1.46881556214597	14204.545133	0.017845	0.008846
5211.03809041394	1.68310809956427	13655.564683	0.017155	0.008567
5956.46541176471	1.68310809956427	15025.549451	0.018877	0.009486
6795.97592810458	1.85876401813725	14946.462940	0.018777	0.009558
7741.44563507625	1.85876401813725	16389.844942	0.020591	0.010614
8806.23155119826	1.99098633344227	16740.508857	0.021031	0.011015
10005.4081252723	1.99098633344227	18267.802674	0.022950	0.012222
11355.9271590414	2.10177762194989	18827.441868	0.023653	0.012820
12876.8959335512	2.10177762194989	20415.613853	0.025648	0.014173
14589.8205697168	2.22889075599129	20802.742355	0.026134	0.014711
16518.9328267974	2.22889075599129	22391.697728	0.028131	0.016161
18691.5099477124	2.41521247287582	22162.517804	0.027843	0.016293
21138.2918485839	2.41521247287582	23673.752891	0.029741	0.017752
23893.8774488017	2.69205632434641	22610.431636	0.028406	0.017254
26997.239204793	2.69205632434641	23979.624099	0.030126	0.018630
30492.265456427	3.07918875092593	22166.984409	0.027848	0.017501
34428.4001176471	3.07918875092593	23360.466129	0.029348	0.018736
38861.3032265795	3.5969387037037	21019.564816	0.026407	0.017109
43853.6783714597	3.5969387037037	22031.364501	0.027678	0.018180
49476.1348823529	4.25626505664488	19469.228114	0.024459	0.016284
55808.1890860566	4.25626505664488	20308.681544	0.025514	0.017191
62939.404624183	5.04162367505447	17841.003916	0.022414	0.015292
70970.6370686275	5.04162367505447	18518.052264	0.023264	0.016045
80015.4732254902	5.91896911100218	16323.932485	0.020508	0.014309
90201.8512211329	5.91896911100218	16841.822340	0.021158	0.014910
101673.826604575	6.85486118905229	14947.843937	0.018779	0.013377
114593.672201525	6.85486118905229	15303.486723	0.019226	0.013817
129144.096172113	7.82598700991285	13658.197379	0.017159	0.012449
145530.918977124	7.82598700991285	13845.609844	0.017394	0.012712
163985.882454248	8.82579843605665	12371.968108	0.015543	0.011446
184770.022100218	8.82579843605665	12387.816208	0.015563	0.011519
208177.296619826	9.88395625332244	10997.763293	0.013816	0.010280
234538.759821351	9.88395625332244	10851.042474	0.013632	0.010167
264227.26095207	11.0833775785948	9473.023975	0.011901	0.008897
297662.694333333	11.0833775785948	9195.678284	0.011553	0.008630
335317.965171024	12.5563556494009	7816.770587	0.009820	0.007333
377725.636775599	12.5563556494009	7464.561889	0.009378	0.006978
425485.516458606	15.4495279271242	5784.325919	0.007267	0.005397
479273.089714597	15.4495279271242	5511.237908	0.006924	0.005114
539849.101674292	15.4495279271242	5139.734979	0.006457	0.004740
608070.306688453	15.4495279271242	4678.682189	0.005878	0.004288
