0	4.17702405326797	1486.804227	0.001792	0.371507
154.809880174292	4.17702405326797	1665.655410	0.002007	0.004491
328.571169934641	4.17702405326797	1865.581504	0.002248	0.004026
523.622769063181	4.17702405326797	2088.952012	0.002518	0.003718
742.543788671024	3.91143629379085	2496.899984	0.003009	0.003850
988.279978213508	3.91143629379085	2793.507036	0.003367	0.003664
1264.10579738562	2.63116300969499	4639.759315	0.005592	0.005206
1573.70027233115	2.63116300969499	5175.925993	0.006238	0.005062
1921.21020915033	2.06610315424837	7340.224926	0.008846	0.006315
2311.27547930283	2.06610315424837	8157.796137	0.009832	0.006310
2749.09223311547	1.82120707222222	10264.921159	0.012371	0.007243
3240.52668409586	1.82120707222222	11359.623380	0.013691	0.007475
3792.14039433551	1.77686406089325	12859.719817	0.015499	0.008025
4411.291416122	1.77686406089325	14172.421628	0.017081	0.008543
5106.26071895425	1.8880540922658	14675.816671	0.017687	0.008674
5886.34068845316	1.8880540922658	16119.201357	0.019427	0.009440
6761.92362527233	2.10142939084967	15885.539450	0.019145	0.009314
7744.72931372549	2.10142939084967	17398.488693	0.020969	0.010240
8847.88087799564	2.33414991917211	17129.211525	0.020644	0.010190
10086.1070653595	2.33414991917211	18699.540505	0.022537	0.011248
11475.9571721133	2.52606170337691	18822.603134	0.022685	0.011501
13035.9906840959	2.52606170337691	20455.294710	0.024653	0.012713
14787.055416122	2.68458853779956	20858.110177	0.025138	0.013207
16752.5403660131	2.68458853779956	22532.588982	0.027156	0.014568
18958.6917821351	2.85773918507625	22791.292667	0.027468	0.015027
21434.9798017429	2.85773918507625	24449.573569	0.029467	0.016473
24214.5030174292	3.08775354313725	24189.226299	0.029153	0.016606
27334.3677581699	3.08775354313725	25756.566209	0.031042	0.018047
30836.2570108932	3.40318072843137	24795.731183	0.029884	0.017674
34766.9487712418	3.40318072843137	26206.539394	0.031584	0.019029
39178.9608213508	3.83795122331155	24479.305151	0.029503	0.018053
44131.2207930283	3.83795122331155	25694.302235	0.030967	0.019265
49689.8879433551	4.45160772701525	23189.694341	0.027948	0.017636
55929.2002156863	4.45160772701525	24205.980258	0.029173	0.018679
62932.523583878	5.33896734030501	21032.658752	0.025349	0.016444
70793.4013965142	5.33896734030501	21881.701054	0.026372	0.017319
79616.8312897603	6.5904190577342	18430.934900	0.022213	0.014762
89520.6938126362	6.5904190577342	19154.425362	0.023085	0.015490
100637.2821939	8.22228018202614	15952.914903	0.019226	0.013040
113115.097605665	8.22228018202614	16577.297793	0.019979	0.013654
127120.808782135	10.0994052909586	14014.753289	0.016891	0.011659
142841.515063181	10.0994052909586	14545.354033	0.017530	0.012184
160487.224363834	11.9503404115468	12730.851129	0.015343	0.010771
180293.634568627	11.9503404115468	13156.102160	0.015856	0.011209
202525.332135076	13.5420306160131	11948.453809	0.014400	0.010281
227479.294122004	13.5420306160131	12242.595836	0.014755	0.010608
255488.857997821	14.79760891122	11406.777161	0.013747	0.009972
286928.197156863	14.79760891122	11532.453628	0.013899	0.010141
322217.264215686	15.7673900885621	10846.176933	0.013072	0.009602
361827.454943355	15.7673900885621	10763.541067	0.012972	0.009565
406287.904326797	16.6253010571895	10017.592116	0.012073	0.008938
456192.528555556	16.6253010571895	9709.443537	0.011702	0.008673
512207.951995643	17.7548063327887	8704.596490	0.010491	0.007786
575082.445579521	17.7548063327887	8222.218149	0.009909	0.007346
645655.889254902	20.9953045708061	6537.208431	0.007879	0.005844
724871.036631808	20.9953045708061	6119.816662	0.007376	0.005456
813786.043899782	20.9953045708061	5601.205003	0.006751	0.004980
913588.667581699	20.9953045708061	4997.934551	0.006024	0.004433
